British Columbia
39
British Columbia,,,Deborah Payment,Deborah Payment,New Democratic Party of British Columbia,6567
British Columbia,,,Kevin Purton,Kevin Purton,Green Party of British Columbia,1651
British Columbia,Surrey-Fleetwood,Surrey-Fleetwood,Jagrup Brar,Jagrup Brar,New Democratic Party of British Columbia,8852
British Columbia,,,Christin Geall,Christin Geall,Green Party of British Columbia,1120
British Columbia,,,Chamkaur (Cory) Sandhu,Chamkaur (Cory) Sandhu,British Columbia Conservative Party,818
British Columbia,,,Jagmohan Singh,Jagmohan Singh,British Columbia Liberal Party,6860
British Columbia,Surrey-Green Timbers,Surrey-Green Timbers,Sue Hammell,Sue Hammell,New Democratic Party of British Columbia,10966
British Columbia,,,Dan Kashagama,Dan Kashagama,Green Party of British Columbia,488
British Columbia,,,Rani Mangat,Rani Mangat,British Columbia Liberal Party,3624
British Columbia,Surrey-Newton,Surrey-Newton,Harry Bains,Harry Bains,New Democratic Party of British Columbia,10709
British Columbia,,,Ajay Caleb,Ajay Caleb,British Columbia Liberal Party,4011
British Columbia,,,George Gidora,George Gidora,Communist Party of British Columbia,58
British Columbia,,,Trevor Loke,Trevor Loke,Green Party of British Columbia,759
British Columbia,Surrey-Panorama,Surrey-Panorama,Stephanie Cadieux,Stephanie Cadieux,British Columbia Liberal Party,11820
British Columbia,,,Debbie Lawrance,Debbie Lawrance,New Democratic Party of British Columbia,8675
British Columbia,,,Murray Weisenberger,Murray Weisenberger,Green Party of British Columbia,1290
British Columbia,Surrey-Tynehead,Surrey-Tynehead,Dave Hayer,Dave Hayer,British Columbia Liberal Party,8814
British Columbia,,,Gerald Singh,Gerald Singh,Green Party of British Columbia,717
British Columbia,,,Pat Zanon,Pat Zanon,New Democratic Party of British Columbia,7257
British Columbia,Surrey-Whalley,Surrey-Whalley,Radhia Benalia,Radhia Benalia,British Columbia Liberal Party,4083
British Columbia,,,Bernadette Keenan,Bernadette Keenan,Green Party of British Columbia,1189
British Columbia,,,Bruce Ralston,Bruce Ralston,New Democratic Party of British Columbia,10453
British Columbia,Surrey-White Rock,Surrey-White Rock,Drina Allen,Drina Allen,New Democratic Party of British Columbia,6668
British Columbia,,,David Charles Hawkins,David Charles Hawkins,Reform Party of British Columbia,464
British Columbia,,,Gordon Hogg,Gordon Hogg,British Columbia Liberal Party,15121
British Columbia,,,Don Pitcairn,Don Pitcairn,Green Party of British Columbia,2118
British Columbia,Vancouver-Fairview,Vancouver-Fairview,Norris Matthew Barens,Norris Matthew Barens,Reform Party of British Columbia,85
British Columbia,,,Graham Clark,Graham Clark,Independent,165
British Columbia,,,Alexander Frei,Alexander Frei,Western Refederation Party of British Columbia,37
British Columbia,,,Margaret MacDiarmid,Margaret MacDiarmid,British Columbia Liberal Party,11034
British Columbia,,,Jenn McGinn,Jenn McGinn,New Democratic Party of British Columbia,9881
British Columbia,,,Vanessa Violini,Vanessa Violini,Green Party of British Columbia,2232
British Columbia,Vancouver-False Creek,Vancouver-False Creek,Otto Grecz,Otto Grecz,Western Refederation Party of British Columbia,27
British Columbia,,,Michael R. Halliday,Michael R. Halliday,Independent,73
British Columbia,,,David Robert Hutchinson,David Robert Hutchinson,British Columbia Conservative Party,385
British Columbia,,,Damian Kettlewell,Damian Kettlewell,Green Party of British Columbia,2144
British Columbia,,,Mary McNeil,Mary McNeil,British Columbia Liberal Party,9223
British Columbia,,,Jordan Parente,Jordan Parente,New Democratic Party of British Columbia,4502
British Columbia,Vancouver-Fraserview,Vancouver-Fraserview,Jodie Joanna Emery,Jodie Joanna Emery,Green Party of British Columbia,904
British Columbia,,,Kash P. Heed,Kash P. Heed,British Columbia Liberal Party,9549
British Columbia,,,Andrew Stevano,Andrew Stevano,Western Refederation Party of British Columbia,118
British Columbia,,,Gabriel Yiu,Gabriel Yiu,New Democratic Party of British Columbia,8801
British Columbia,Vancouver-Hastings,Vancouver-Hastings,Ryan Daniel Conroy,Ryan Daniel Conroy,Green Party of British Columbia,2012
British Columbia,,,Haida Lane,Haida Lane,British Columbia Liberal Party,6323
British Columbia,,,Dietrich Pajonk,Dietrich Pajonk,The Sex Party,99
British Columbia,,,Donna Petersen,Donna Petersen,People’s Front,76
British Columbia,,,Shane Simpson,Shane Simpson,New Democratic Party of British Columbia,10857
British Columbia,,,Chris Telford,Chris Telford,Work Less Party of British Columbia,198
British Columbia,Vancouver-Kensington,Vancouver-Kensington,Mable Elmore,Mable Elmore,New Democratic Party of British Columbia,9930
British Columbia,,,Syrus Lee,Syrus Lee,British Columbia Liberal Party,7678
British Columbia,,,Doug Warkentin,Doug Warkentin,Green Party of British Columbia,1288
British Columbia,Vancouver-Kingsway,Vancouver-Kingsway,Charles Boylan,Charles Boylan,People’s Front,112
British Columbia,,,Adrian Dix,Adrian Dix,New Democratic Party of British Columbia,9229
British Columbia,,,Matt Kadioglu,Matt Kadioglu,British Columbia Libertarian Party,171
British Columbia,,,Rev Warkentin,Rev Warkentin,Green Party of British Columbia,699
British Columbia,,,Bill Yuen,Bill Yuen,British Columbia Liberal Party,6518
British Columbia,Vancouver-Langara,Vancouver-Langara,Helesia Luke,Helesia Luke,New Democratic Party of British Columbia,6340
British Columbia,,,Moira Stilwell,Moira Stilwell,British Columbia Liberal Party,10615
British Columbia,,,J-M Toriel,J-M Toriel,Green Party of British Columbia,1075
British Columbia,Vancouver-Mount Pleasant,Vancouver-Mount Pleasant,John T. Boychuk,John T. Boychuk,Green Party of British Columbia,2507
British Columbia,,,Jenny Wai Ching Kwan,Jenny Wai Ching Kwan,New Democratic Party of British Columbia,11232
British Columbia,,,Peter Marcus,Peter Marcus,Communist Party of British Columbia,171
British Columbia,,,Sherry Darlene Wiebe,Sherry Darlene Wiebe,British Columbia Liberal Party,3654
British Columbia,Vancouver-Point Grey,Vancouver-Point Grey,Gordon Campbell,Gordon Campbell,British Columbia Liberal Party,11546
British Columbia,,,John Ince,John Ince,The Sex Party,130
