Ontario
39
Ontario,,,William Cook ,William Cook ,Reform Party of Ontario,145
Ontario,BURLINGTON,BURLINGTON,Joyce Savoline ,Joyce Savoline ,Progressive Conservative Party of Ontario,21578
Ontario,,,Marianne Meed Ward,Marianne Meed Ward,Ontario Liberal Party,19724
Ontario,,,Cory Judson ,Cory Judson ,New Democratic Party of Ontario,5728
Ontario,,,Tim Wilson ,Tim Wilson ,Green Party of Ontario,4779
Ontario,,,Mark Gamez ,Mark Gamez ,Family Coalition Party of Ontario,391
Ontario,CAMBRIDGE,CAMBRIDGE,Gerry Martiniuk ,Gerry Martiniuk ,Progressive Conservative Party of Ontario,17942
Ontario,,,Kathryn Mcgarry ,Kathryn Mcgarry ,Ontario Liberal Party,14704
Ontario,,,Mitchel Healey ,Mitchel Healey ,New Democratic Party of Ontario,5896
Ontario,,,Colin Carmichael ,Colin Carmichael ,Green Party of Ontario,3842
Ontario,,,Paul Vandervet ,Paul Vandervet ,Family Coalition Party of Ontario,646
Ontario,CARLETON-MISSISSIPPI MILLS,CARLETON-MISSISSIPPI MILLS,Norm Sterling ,Norm Sterling ,Progressive Conservative Party of Ontario,25126
Ontario,,,Megan Cornell ,Megan Cornell ,Ontario Liberal Party,16776
Ontario,,,John Ogilvie ,John Ogilvie ,Green Party of Ontario,5517
Ontario,,,Michael Hadskis ,Michael Hadskis ,New Democratic Party of Ontario,4002
Ontario,,,Robert Alexander ,Robert Alexander ,Ontario Libertarian Party,693
Ontario,,,Reynolds James ,Reynolds James ,Family Coalition Party of Ontario,419
Ontario,CHATHAM-KENT-ESSEX,CHATHAM-KENT-ESSEX,Pat Hoy ,Pat Hoy ,Ontario Liberal Party,18782
Ontario,,,Doug Jackson ,Doug Jackson ,Progressive Conservative Party of Ontario,10367
Ontario,,,Murray Gaudreau ,Murray Gaudreau ,New Democratic Party of Ontario,4601
Ontario,,,Ken Bell ,Ken Bell ,Green Party of Ontario,2054
Ontario,,,Mark Morin ,Mark Morin ,Family Coalition Party of Ontario,326
Ontario,DAVENPORT,DAVENPORT,Tony Ruprecht ,Tony Ruprecht ,Ontario Liberal Party,12467
Ontario,,,Peter Ferreira ,Peter Ferreira ,New Democratic Party of Ontario,10880
Ontario,,,Frank De Jong,Frank De Jong,Green Party of Ontario,3047
Ontario,,,Antonio Garcia ,Antonio Garcia ,Progressive Conservative Party of Ontario,2805
Ontario,,,Dave Mckee ,Dave Mckee ,Communist Party of Canada (Ontario),191
Ontario,,,Gustavo Valdez ,Gustavo Valdez ,Family Coalition Party of Ontario,157
Ontario,,,Nunzio Venuto ,Nunzio Venuto ,Ontario Libertarian Party,152
Ontario,,,Annette Kouri ,Annette Kouri ,Independent,114
Ontario,DON VALLEY EAST,DON VALLEY EAST,David Caplan ,David Caplan ,Ontario Liberal Party,19667
Ontario,,,Angela Kennedy ,Angela Kennedy ,Progressive Conservative Party of Ontario,8878
Ontario,,,Mary Trapani Hynes,Mary Trapani Hynes,New Democratic Party of Ontario,3759
Ontario,,,Trifon Haitas ,Trifon Haitas ,Green Party of Ontario,2287
Ontario,,,Stella Kargiannakis ,Stella Kargiannakis ,Independent,467
Ontario,,,Ryan Kidd ,Ryan Kidd ,Family Coalition Party of Ontario,198
Ontario,,,Wayne Simmons ,Wayne Simmons ,Freedom Party of Ontario,99
Ontario,DON VALLEY WEST,DON VALLEY WEST,Kathleen Wynne ,Kathleen Wynne ,Ontario Liberal Party,23080
Ontario,,,John Tory ,John Tory ,Progressive Conservative Party of Ontario,18156
Ontario,,,Adrian Walker ,Adrian Walker ,Green Party of Ontario,2202
Ontario,,,Mike Kenny ,Mike Kenny ,New Democratic Party of Ontario,2138
Ontario,,,Daniel Kidd ,Daniel Kidd ,Family Coalition Party of Ontario,183
Ontario,DUFFERIN-CALEDON,DUFFERIN-CALEDON,Sylvia Jones ,Sylvia Jones ,Progressive Conservative Party of Ontario,16522
Ontario,,,Betsy Hall ,Betsy Hall ,Ontario Liberal Party,12638
Ontario,,,Rob Strang ,Rob Strang ,Green Party of Ontario,6430
Ontario,,,Lynda Mcdougall ,Lynda Mcdougall ,New Democratic Party of Ontario,3893
Ontario,DURHAM,DURHAM,John O'Toole ,John O'Toole ,Progressive Conservative Party of Ontario,21515
Ontario,,,Betty Louise Somerville,Betty Louise Somerville,Ontario Liberal Party,14730
